Datetime,Predicted_MW
7/20/2024 2:30,23603.205
7/20/2024 3:00,23473.266
7/20/2024 3:30,23396.193
7/20/2024 4:00,23198.158
7/20/2024 4:30,23241.564
7/20/2024 5:00,23767.69
7/20/2024 5:30,24411.168
7/20/2024 6:00,24951.725
7/20/2024 6:30,24483.006
7/20/2024 7:00,23809.287
7/20/2024 7:30,23756.785
7/20/2024 8:00,24477.416
7/20/2024 8:30,25492.236
7/20/2024 9:00,26101.508
7/20/2024 9:30,26589.854
7/20/2024 10:00,26666.844
7/20/2024 10:30,27038.201
7/20/2024 11:00,26949.059
7/20/2024 11:30,27113.383
7/20/2024 12:00,26978.709
7/20/2024 12:30,26045.38
7/20/2024 13:00,26109.604
7/20/2024 13:30,26472.674
7/20/2024 14:00,27109.05
7/20/2024 14:30,26861.205
7/20/2024 15:00,26649.637
7/20/2024 15:30,26355.926
7/20/2024 16:00,26524.248
7/20/2024 16:30,26231.729
7/20/2024 17:00,26266.027
7/20/2024 17:30,26028.139
7/20/2024 18:00,27136.73
7/20/2024 18:30,28013.875
7/20/2024 19:00,27842.158
7/20/2024 19:30,27298.316
7/20/2024 20:00,27075.291
7/20/2024 20:30,26831.514
7/20/2024 21:00,26622.941
7/20/2024 21:30,26103.047
7/20/2024 22:00,25489.514
7/20/2024 22:30,24804.129
7/20/2024 23:00,24426.932
7/20/2024 23:30,23844.945
7/20/2024 23:59,23491.242
7/21/2024 0:30,23077.615
7/21/2024 1:00,22821.736
7/21/2024 1:30,22483.12
7/21/2024 2:00,22402.555
7/21/2024 2:30,22230.078
7/21/2024 3:00,22094.645
7/21/2024 3:30,21944.672
7/21/2024 4:00,21852.02
7/21/2024 4:30,21815.342
7/21/2024 5:00,22232.848
7/21/2024 5:30,22981.104
7/21/2024 6:00,23340.828
7/21/2024 6:30,22847.781
7/21/2024 7:00,22087.576
7/21/2024 7:30,21836.041
7/21/2024 8:00,21987.312
7/21/2024 8:30,22437.875
7/21/2024 9:00,22739.521
7/21/2024 9:30,22892.43
7/21/2024 10:00,22929.72
7/21/2024 10:30,23312.059
7/21/2024 11:00,23495.674
7/21/2024 11:30,23210.729
7/21/2024 12:00,23206.21
7/21/2024 12:30,23124.094
7/21/2024 13:00,23178.97
7/21/2024 13:30,23424.498
7/21/2024 14:00,23737.312
7/21/2024 14:30,23688.549
7/21/2024 15:00,23777.777
7/21/2024 15:30,23551.586
7/21/2024 16:00,23967.414
7/21/2024 16:30,23929.865
7/21/2024 17:00,24056.426
7/21/2024 17:30,24415.39
7/21/2024 18:00,25403.4
7/21/2024 18:30,26935.564
7/21/2024 19:00,26894.834
7/21/2024 19:30,26298.857
7/21/2024 20:00,26153.07
7/21/2024 20:30,26107.605
7/21/2024 21:00,25939.85
7/21/2024 21:30,25366.828
7/21/2024 22:00,24905.668
7/21/2024 22:30,24258.678
7/21/2024 23:00,23892.535
7/21/2024 23:30,23353.1
7/21/2024 23:59,22876.424
7/22/2024 0:30,22660.264
7/22/2024 1:00,22423.123
7/22/2024 1:30,22137.375
7/22/2024 2:00,22046.488
7/22/2024 2:30,21876.477
7/22/2024 3:00,21787.268
7/22/2024 3:30,21703.264
7/22/2024 4:00,21742.768
7/22/2024 4:30,22014.025
7/22/2024 5:00,22656.652
7/22/2024 5:30,23633.871
7/22/2024 6:00,24529.486
7/22/2024 6:30,24382.596
7/22/2024 7:00,24001.32
7/22/2024 7:30,24441.482
7/22/2024 8:00,25616.277
7/22/2024 8:30,27271.049
7/22/2024 9:00,28145.518
7/22/2024 9:30,28376.22
7/22/2024 10:00,28525.816
7/22/2024 10:30,28840.041
7/22/2024 11:00,29026.914
7/22/2024 11:30,28945.664
7/22/2024 12:00,28664.889
7/22/2024 12:30,27838.32
7/22/2024 13:00,28125.195
7/22/2024 13:30,28977.637
7/22/2024 14:00,29689.396
7/22/2024 14:30,29351.246
7/22/2024 15:00,29433.338
7/22/2024 15:30,29151.703
7/22/2024 16:00,29343.33
7/22/2024 16:30,28807.777
7/22/2024 17:00,28830.98
7/22/2024 17:30,28639.756
7/22/2024 18:00,29264.432
7/22/2024 18:30,29753.135
7/22/2024 19:00,29238.865
7/22/2024 19:30,28886.578
7/22/2024 20:00,28999.719
7/22/2024 20:30,28730.71
7/22/2024 21:00,28429.086
7/22/2024 21:30,27761.295
7/22/2024 22:00,27285.111
7/22/2024 22:30,26541.246
7/22/2024 23:00,26123.594
7/22/2024 23:30,25440.982
7/22/2024 23:59,25180.586
